Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
gianna,,,,,,,Color,Glitter Gold,Size,35.5,gianna-glitter-gold-35.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,36,gianna-glitter-gold-36,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,36.5,gianna-glitter-gold-36.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,37,gianna-glitter-gold-37,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,37.5,gianna-glitter-gold-37.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,38,gianna-glitter-gold-38,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,38.5,gianna-glitter-gold-38.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,39,gianna-glitter-gold-39,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,39.5,gianna-glitter-gold-39.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,40,gianna-glitter-gold-40,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,40.5,gianna-glitter-gold-40.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,41,gianna-glitter-gold-41,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,41.5,gianna-glitter-gold-41.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,42,gianna-glitter-gold-42,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,42.5,gianna-glitter-gold-42.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,43,gianna-glitter-gold-43,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Gold,Size,43.5,gianna-glitter-gold-43.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,35,gianna-glitter-green-black-35,0,shopify,10,deny,manual,5600,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-black-green-mule-sandals-comfortable-party-shoes-sania_dmina_1.jpg,1,Glitter Green Black,active
gianna,,,,,,,Color,Glitter Green Black,Size,35.5,gianna-glitter-green-black-35.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,36,gianna-glitter-green-black-36,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,36.5,gianna-glitter-green-black-36.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,37,gianna-glitter-green-black-37,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,37.5,gianna-glitter-green-black-37.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,38,gianna-glitter-green-black-38,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,38.5,gianna-glitter-green-black-38.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,39,gianna-glitter-green-black-39,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,39.5,gianna-glitter-green-black-39.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,40,gianna-glitter-green-black-40,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,40.5,gianna-glitter-green-black-40.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,41,gianna-glitter-green-black-41,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,41.5,gianna-glitter-green-black-41.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,42,gianna-glitter-green-black-42,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,42.5,gianna-glitter-green-black-42.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,43,gianna-glitter-green-black-43,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Green Black,Size,43.5,gianna-glitter-green-black-43.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,35,gianna-glitter-pink-35,0,shopify,10,deny,manual,5600,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-pink-mule-sandals-comfortable-party-shoes-sania_dmina_1.jpg,1,Glitter Pink,active
gianna,,,,,,,Color,Glitter Pink,Size,35.5,gianna-glitter-pink-35.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,36,gianna-glitter-pink-36,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,36.5,gianna-glitter-pink-36.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,37,gianna-glitter-pink-37,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,37.5,gianna-glitter-pink-37.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,38,gianna-glitter-pink-38,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,38.5,gianna-glitter-pink-38.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,39,gianna-glitter-pink-39,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,39.5,gianna-glitter-pink-39.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,40,gianna-glitter-pink-40,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,40.5,gianna-glitter-pink-40.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,41,gianna-glitter-pink-41,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,41.5,gianna-glitter-pink-41.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,42,gianna-glitter-pink-42,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,42.5,gianna-glitter-pink-42.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,43,gianna-glitter-pink-43,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,Color,Glitter Pink,Size,43.5,gianna-glitter-pink-43.5,0,shopify,10,deny,manual,5600,TRUE,TRUE,,,,active
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-gold-glitter-mule-sandals-comfortable-party-shoes-sania_dmina_2.jpg,2,Glitter Gold,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-gold-glitter-mule-sandals-comfortable-party-shoes-sania_dmina_3.jpg,3,Glitter Gold,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-gold.jpg,4,Glitter Gold,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-gold-sania-dmina-wedding-shoes.jpg,5,Glitter Gold,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/saniadmina-gianna-glitter-gold-sandals.jpg,6,Glitter Gold,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-black-green-mule-sandals-comfortable-party-shoes-sania_dmina_2.jpg,2,Glitter Green Black,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-black-green-mule-sandals-comfortable-party-shoes-sania_dmina_3.jpg,3,Glitter Green Black,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-black-green-sania-dmina-scaled-1.jpg,4,Glitter Green Black,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-blackgreen-sania-dmina-shoes.jpg,5,Glitter Green Black,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-pink-mule-sandals-comfortable-party-shoes-sania_dmina_3.jpg,2,Glitter Pink,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-pink-mule-sandals-comfortable-party-shoes-sania_dmina_2.jpg,3,Glitter Pink,
gianna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/GIANNA-glitter-pink-sandals-sania-dmina_.jpg,4,Glitter Pink,
dun,DUN,<p>An elegant strappy sandal. Designed with comfort in mind. Leather soles.</p>,Sania D'Mina,Strappy Sandals,"Sandals,Strappy Sandals",TRUE,Color,Ivory,Size,35,dun-ivory-35,0,shopify,10,deny,manual,6200,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/DUN-ivory-suede-mule-sandal-sania-dmina_1-scaled-1.jpg,1,Ivory,active
dun,,,,,,,Color,Ivory,Size,35.5,dun-ivory-35.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,36,dun-ivory-36,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,36.5,dun-ivory-36.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,37,dun-ivory-37,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,37.5,dun-ivory-37.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,38,dun-ivory-38,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,38.5,dun-ivory-38.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,39,dun-ivory-39,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,39.5,dun-ivory-39.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,40,dun-ivory-40,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,40.5,dun-ivory-40.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,41,dun-ivory-41,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,41.5,dun-ivory-41.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,42,dun-ivory-42,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,42.5,dun-ivory-42.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,43,dun-ivory-43,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Ivory,Size,43.5,dun-ivory-43.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,35,dun-black-35,0,shopify,10,deny,manual,6200,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/DUN-black-suede-mule-sandal-sania-dmina_1.jpg,1,Black,active
dun,,,,,,,Color,Black,Size,35.5,dun-black-35.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,36,dun-black-36,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,36.5,dun-black-36.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,37,dun-black-37,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,37.5,dun-black-37.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,38,dun-black-38,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,38.5,dun-black-38.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,39,dun-black-39,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,39.5,dun-black-39.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,40,dun-black-40,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,40.5,dun-black-40.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,41,dun-black-41,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,41.5,dun-black-41.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,42,dun-black-42,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,42.5,dun-black-42.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,43,dun-black-43,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,Color,Black,Size,43.5,dun-black-43.5,0,shopify,10,deny,manual,6200,TRUE,TRUE,,,,active
dun,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/DUN-ivory-suede-mule-sandal-sania-dmina_2-scaled-1.jpg,2,Ivory,
dun,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/DUN-ivory-suede-mule-sandal-sania-dmina_3-scaled-1.jpg,3,Ivory,
dun,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-DUN-ivory-suede-square-toe-mule-sandals-shoes-beige-summer.jpg,4,Ivory,
yuna,YUNA,<p>A minimal strappy sandal with clean lines. Designed with comfort in mind. Leather soles.</p>,Sania D'Mina,Strappy Sandals,"Sandals,Strappy Sandals",TRUE,Color,Black,Size,35,yuna-black-35,0,shopify,10,deny,manual,6400,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/YUNA-black-leather-square-toe-mule-shoes-sania-dmina_1-scaled-1.jpg,1,Black,active
yuna,,,,,,,Color,Black,Size,35.5,yuna-black-35.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,36,yuna-black-36,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,36.5,yuna-black-36.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,37,yuna-black-37,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,37.5,yuna-black-37.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,38,yuna-black-38,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,38.5,yuna-black-38.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,39,yuna-black-39,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,39.5,yuna-black-39.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,40,yuna-black-40,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,40.5,yuna-black-40.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,41,yuna-black-41,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,41.5,yuna-black-41.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,42,yuna-black-42,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,42.5,yuna-black-42.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,43,yuna-black-43,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Black,Size,43.5,yuna-black-43.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,35,yuna-ivory-35,0,shopify,10,deny,manual,6400,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/11/YUNA-ivory-leather-square-toe-mule-wedding-shoes-sania-dmina_1-scaled-1.jpg,1,Ivory,active
yuna,,,,,,,Color,Ivory,Size,35.5,yuna-ivory-35.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,36,yuna-ivory-36,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,36.5,yuna-ivory-36.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,37,yuna-ivory-37,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,37.5,yuna-ivory-37.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,38,yuna-ivory-38,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,38.5,yuna-ivory-38.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,39,yuna-ivory-39,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,39.5,yuna-ivory-39.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,40,yuna-ivory-40,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,40.5,yuna-ivory-40.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,41,yuna-ivory-41,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,41.5,yuna-ivory-41.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,42,yuna-ivory-42,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,42.5,yuna-ivory-42.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,43,yuna-ivory-43,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Ivory,Size,43.5,yuna-ivory-43.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,35,yuna-brown-35,0,shopify,10,deny,manual,6400,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/YUNA-brown-leather-square-toe-mule-shoes-sania-dmina_1.jpg,1,Brown,active
yuna,,,,,,,Color,Brown,Size,35.5,yuna-brown-35.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,36,yuna-brown-36,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,36.5,yuna-brown-36.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,37,yuna-brown-37,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,37.5,yuna-brown-37.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,38,yuna-brown-38,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,38.5,yuna-brown-38.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,39,yuna-brown-39,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,39.5,yuna-brown-39.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,40,yuna-brown-40,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,40.5,yuna-brown-40.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,41,yuna-brown-41,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,41.5,yuna-brown-41.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,42,yuna-brown-42,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,42.5,yuna-brown-42.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,43,yuna-brown-43,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,Color,Brown,Size,43.5,yuna-brown-43.5,0,shopify,10,deny,manual,6400,TRUE,TRUE,,,,active
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/YUNA-black-leather-square-toe-mule-shoes-sania-dmina_2-scaled-1.jpg,2,Black,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/YUNA-black-leather-square-toe-mule-shoes-sania-dmina_3-scaled-1.jpg,3,Black,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-YUNA-black-leather-square-toe-mule-sandals-summer.jpg,4,Black,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-YUNA-black-leather-square-toe-mule-sandals-summer_.jpg,5,Black,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-YUNA-black-leather-square-toe-mule-sandals-summer__.jpg,6,Black,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/YUNA-ivory-leather-square-toe-mule-wedding-shoes-sania-dmina_2-scaled-1.jpg,2,Ivory,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/YUNA-ivory-leather-square-toe-mule-wedding-shoes-sania-dmina_3-scaled-1.jpg,3,Ivory,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-YUNA-ivory-leather-square-toe-mule-heel-shoes-summer-wedding.jpg,4,Ivory,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-YUNA-ivory-leather-square-toe-mule-heel-shoes-summer-wedding._.jpg,5,Ivory,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-YUNA-ivory-leather-square-toe-mule-heel-shoes-summer-wedding-.jpg,6,Ivory,
yuna,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-YUNA-ivory-leather-square-toe-mule-heel-shoes-summer-wedding_.jpg,7,Ivory,
bondi,BONDI,"<p>A gorgeous pair of sandals with a knot detail, inspired by classic vintage dancing shoes. The 8 cm heel is perfectly matched with the last for ultimate comfort and stability.</p>",Sania D'Mina,Strappy Sandals,"Sandals,Strappy Sandals",TRUE,Color,Black,Size,35,bondi-black-35,0,shopify,10,deny,manual,6900,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/BONDI-black-leather-knot-strappy-sandals-sania-dmina_1-scaled-1.jpg,1,Black,active
bondi,,,,,,,Color,Black,Size,35.5,bondi-black-35.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,36,bondi-black-36,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,36.5,bondi-black-36.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,37,bondi-black-37,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,37.5,bondi-black-37.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,38,bondi-black-38,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,38.5,bondi-black-38.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,39,bondi-black-39,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,39.5,bondi-black-39.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,40,bondi-black-40,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,40.5,bondi-black-40.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
